中部門コード,中部門名称,売上日付,部門区分,売上№,送り状№,受注№,得意先コード,得意先名称,納品先コード,納品先名称,売上担当者コード,売上担当者名称,大部門コード,大部門名称,相手先伝票№,送り状番号,伝票区分名,納入日付,送り状発行区分,運送会社コード,運送会社名称,配送区分,得意先締日,消費税率,帳端区分,取引区分,在庫管理NO.,品名コード,品名,規格,目付コード,寸法,単重,入数,個数,総重量,計算区分名,売上単価,売上金額,消費税金額,原価単価,原価金額,出庫倉庫コード,出庫倉庫名,行摘要１,行摘要２,備考,ユーザーID,ユーザー名称
2,営業２部,20250522,2,00199946,00135749,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000252,吉岡,2,大阪本店,,135749,売上,20250522,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125051580,2L1000,ＥＣ,2.8/2.8 T2.5BA R1 G,," 0.240 ×    820.00 ×  C",1268,0,1,1268,ｔ単価,302000,382936,38294,231776.81,293893,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250522,2,00199946,00135749,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000252,吉岡,2,大阪本店,,135749,売上,20250522,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L124112855,2L1000,ＥＣ,T-2,," 0.260 ×     65.00 ×  C",94,0,3,282,ｔ単価,302000,85164,8516,211926.86,59763,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250522,2,00199950,00135584,,25206130,ＢＸ朝日建材,00232775,BX朝日建材,00000137,新木,2,大阪本店,,135584,売上,20250522,2,,,配達,末日,10,0,商品,C125051203,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,000.00 ×  2,220.00",28.30,71,5,10045,ｔ単価,135000,1356075,135608,130000,1305850,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250522,2,00199950,00135584,,25206130,ＢＸ朝日建材,00232775,BX朝日建材,00000137,新木,2,大阪本店,,135584,売上,20250522,2,,,配達,末日,10,0,商品,C125051204,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,000.00 ×  2,550.00",32.50,61,2,3964,ｔ単価,135000,535140,53514,130000,515320,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250522,2,00199950,00135584,,25206130,ＢＸ朝日建材,00232775,BX朝日建材,00000137,新木,2,大阪本店,,135584,売上,20250522,2,,,配達,末日,10,0,商品,C125051205,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,000.00 ×  2,550.00",32.50,28,1,910,ｔ単価,135000,122850,12285,130000,118300,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250522,2,00199950,00135584,,25206130,ＢＸ朝日建材,00232775,BX朝日建材,00000137,新木,2,大阪本店,,135584,売上,20250522,2,,,配達,末日,10,0,商品,C125051391,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,219.00 ×  2,220.00",34.50,57,4,7864,ｔ単価,135000,1061640,106164,130000,1022320,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250522,2,00199951,00135700,,25195904,阪和  薄板1(商品),00338530,東洋シール工業㈱,00000137,新木,2,大阪本店,,135700,売上,20250522,2,029,日本ロジコム(下浦),配達,15日,10,0,商品,L125051637,2L2000,ＣＴ,,," 0.400 ×     53.00 ×  C",177,0,4,708,ｔ単価,328000,232224,23222,285663.84,202250,00000205,南港Ｃ倉庫,68-36005,M5073-S4-26,,2158,安藤美佳
2,営業２部,20250522,2,00199951,00135700,,25195904,阪和  薄板1(商品),00338530,東洋シール工業㈱,00000137,新木,2,大阪本店,,135700,売上,20250522,2,029,日本ロジコム(下浦),配達,15日,10,0,商品,L125051861,2L2000,ＣＴ,,," 0.400 ×     53.00 ×  C",177,0,4,708,ｔ単価,328000,232224,23222,285661.02,202248,00000205,南港Ｃ倉庫,68-36005,M5073-S4-26,,2158,安藤美佳
2,営業２部,20250522,2,00199951,00135700,,25195904,阪和  薄板1(商品),00338530,東洋シール工業㈱,00000137,新木,2,大阪本店,,135700,売上,20250522,2,029,日本ロジコム(下浦),配達,15日,10,0,商品,L125051862,2L2000,ＣＴ,,," 0.400 ×     53.00 ×  C",177,0,4,708,ｔ単価,328000,232224,23222,285661.02,202248,00000205,南港Ｃ倉庫,68-36005,M5073-S4-26,,2158,安藤美佳
2,営業２部,20250522,2,00199951,00135700,,25195904,阪和  薄板1(商品),00338530,東洋シール工業㈱,00000137,新木,2,大阪本店,,135700,売上,20250522,2,029,日本ロジコム(下浦),配達,15日,10,0,商品,L125051863,2L2000,ＣＴ,,," 0.400 ×     53.00 ×  C",177,0,4,708,ｔ単価,328000,232224,23222,285661.02,202248,00000205,南港Ｃ倉庫,68-36005,M5073-S4-26,,2158,安藤美佳
2,営業２部,20250522,2,00199951,00135700,,25195904,阪和  薄板1(商品),00338530,東洋シール工業㈱,00000137,新木,2,大阪本店,,135700,売上,20250522,2,029,日本ロジコム(下浦),配達,15日,10,0,商品,L125051864,2L2000,ＣＴ,,," 0.400 ×     53.00 ×  C",177,0,4,708,ｔ単価,328000,232224,23222,285661.02,202248,00000205,南港Ｃ倉庫,68-36005,M5073-S4-26,,2158,安藤美佳
2,営業２部,20250522,2,00199951,00135700,,25195904,阪和  薄板1(商品),00338530,東洋シール工業㈱,00000137,新木,2,大阪本店,,135700,売上,20250522,2,029,日本ロジコム(下浦),配達,15日,10,0,商品,L125051865,2L2000,ＣＴ,,," 0.400 ×     53.00 ×  C",177,0,4,708,ｔ単価,328000,232224,23222,285661.02,202248,00000205,南港Ｃ倉庫,68-36005,M5073-S4-26,,2158,安藤美佳
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125020965,2L2600,MSM-CC-DZG90,,," 0.350 ×    143.00 ×  C",287,0,1,287,ｔ単価,295000,84665,8467,244811.27,70261,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125050672,2L2600,MSM-CC-DZG90,,," 0.350 ×    143.00 ×  C",285,0,3,855,ｔ単価,295000,252225,25223,364903.86,311993,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125041173,2L2600,MSM-CC-DZG90,,," 0.400 ×    143.00 ×  C",326,0,3,978,ｔ単価,292000,285576,28558,260571.70,254839,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125051001,2L2600,MSM-CC-DZG90,,," 0.400 ×    143.00 ×  C",368,0,5,1840,ｔ単価,292000,537280,53728,253530.19,466496,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125041174,2L2600,MSM-CC-DZG90,,," 0.400 ×     32.00 ×  C",73,0,5,365,ｔ単価,292000,106580,10658,260571.54,95109,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125051908,2L2600,MSM-CC-DZG90,,," 0.800 ×     37.00 ×  C",94,1,5,470,ｔ単価,327000,153690,15369,305631.91,143647,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125051909,2L2600,MSM-CC-DZG90,,," 0.800 ×     37.00 ×  C",95,1,2,190,ｔ単価,327000,62130,6213,305626.32,58069,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L124082895,2L2600,MSM-CC-DZG90,,," 0.800 ×    144.00 ×  C",353,0,1,353,ｔ単価,287000,101311,10131,263648.73,93068,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125050940,2L2600,MSM-CC-DZG90,,," 0.800 ×    144.00 ×  C",390,0,2,780,ｔ単価,287000,223860,22386,237094.87,184934,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125050993,2L2600,MSM-CC-DZG90,,," 0.500 ×     44.00 ×  C",116,0,2,232,ｔ単価,290000,67280,6728,256179.31,59434,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125042394,2L2600,MSM-CC-DZG90,,," 0.600 ×     46.00 ×  C",84,0,4,336,ｔ単価,289000,97104,9710,290130.95,97484,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125051013,2L2600,MSM-CC-DZG90,,," 0.600 ×     46.00 ×  C",153,0,1,153,ｔ単価,289000,44217,4422,247479.58,37864,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125030845,2L2400,SPCC-4B,,," 0.500 ×     83.00 ×  C",159,0,2,318,ｔ単価,264000,83952,8395,186547.17,59322,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125012048,2L2400,SPCC-4B,,," 0.600 ×     17.00 ×  C",61,0,2,122,ｔ単価,304000,37088,3709,230803.28,28158,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125042401,2L2400,SPCC-4B,,," 0.600 ×     38.50 ×  C",138,0,2,276,ｔ単価,264000,72864,7286,228916.67,63181,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,2,00199981,00135573,,21815780,ｺｸﾖ,00202222,株式会社泉製作所,00000230,竹原,2,大阪本店,,135573,売上,20250522,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125042402,2L2400,SPCC-4B,,," 0.600 ×     38.50 ×  C",138,0,2,276,ｔ単価,264000,72864,7286,228916.67,63181,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250522,3,00325158,00024290,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250522,2,,,配達,20日,10,0,商品,L325042376,2L2400,SPC440X,"  215/6",," 1.400 ×    345.00 ×  C",1850,0,2,3700,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫," 497m",,,3119,川口知登世
2,営業２部,20250522,3,00325158,00024290,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250522,2,,,配達,20日,10,0,運賃,,Z9,配送渡し,,,,0,0,0,3700,ｔ単価,0,17500,1750,0,0,00000301,南港Ａ,,,,3119,川口知登世
2,営業２部,20250522,3,00325168,00024291,,25422120,富士金属,00354220,富士金属,00000031,的場,2,大阪本店,,,売上,20250522,2,,,配達,20日,10,0,商品,L125052289,2L2400,SPCE,"  880340",," 1.000 ×    113.00 ×  C",256,0,3,768,ｔ単価,174700,134170,13417,158000,121344,00000204,南港Ｂ倉庫," 2025.05.21",,,3119,川口知登世
2,営業２部,20250522,3,00325199,,,20238041,伊藤忠丸紅２課（川村,00262750,宮田シャーリング,00000031,的場,2,大阪本店,,,売上,20250522,2,,,配達,20日,10,0,運賃,,Z2,運賃,,,,0,0,0,3226,ｔ単価,0,14000,1400,0,0,00000301,南港Ａ,,,,3119,川口知登世
2,営業２部,20250523,2,00199952,00135511,,22395910,親和パッケージ,00202295,親和ﾊﾟｯｹｰｼﾞ㈱魚崎,00000137,新木,2,大阪本店,,135511,売上,20250523,2,,,配達,末日,10,0,商品,L125051120,2L2400,SPCC-SD,,," 1.000 ×     68.00 ×  C",406,0,11,4466,ｔ単価,100000,446600,44660,88289.74,394302,00000204,南港Ｂ倉庫,,,,2158,安藤美佳
2,営業２部,20250523,2,00199952,00135511,,22395910,親和パッケージ,00202295,親和ﾊﾟｯｹｰｼﾞ㈱魚崎,00000137,新木,2,大阪本店,,135511,売上,20250523,2,,,配達,末日,10,0,商品,L125051121,2L2400,SPCC-SD,,," 1.000 ×    105.60 ×  C",631,0,1,631,ｔ単価,100000,63100,6310,88288.43,55710,00000204,南港Ｂ倉庫,,,,2158,安藤美佳
2,営業２部,20250523,2,00199954,00135750,,20248040,井上鋼板,00305890,井上鋼板,00000137,新木,2,大阪本店,,135750,売上,20250523,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,20日,10,0,商品,C124111725,2C2500,SECC-GX-K2,,," 1.600 ×  1,015.00 ×  1,219.00",15.60,65,1,1014,ｔ単価,110000,111540,11154,88826.92,90070,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250523,2,00199954,00135750,,20248040,井上鋼板,00305890,井上鋼板,00000137,新木,2,大阪本店,,135750,売上,20250523,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,20日,10,0,商品,C125032090,2C2600,SGHC-Z12,ｸﾛﾑﾌﾘｰ,," 1.600 ×  1,219.00 ×  1,950.00",30.30,65,1,1970,ｔ単価,130000,256100,25610,123506.09,243307,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250523,2,00199954,00135750,,20248040,井上鋼板,00305890,井上鋼板,00000137,新木,2,大阪本店,,135750,売上,20250523,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,20日,10,0,商品,C125041542,2C2600,SGHC-ZNX-Z12,,," 2.300 ×  1,219.00 ×  2,348.00",52.20,37,1,1931,ｔ単価,130000,251030,25103,116276.02,224529,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250523,2,00199954,00135750,,20248040,井上鋼板,00305890,井上鋼板,00000137,新木,2,大阪本店,,135750,売上,20250523,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,20日,10,0,商品,C125041543,2C2600,SGHC-ZNX-Z12,,," 2.300 ×  1,219.00 ×  2,348.00",52.20,12,1,626,ｔ単価,130000,81380,8138,116274.76,72788,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250523,2,00199955,00135722,,25206140,ＢＸルーテス 伊丹,00232770,BXルーテス伊丹,00000137,新木,2,大阪本店,,135722,売上,20250523,2,029,日本ロジコム(下浦),配達,末日,10,0,商品,C125012255,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,219.00 ×  2,200.00",34.20,58,1,1984,ｔ単価,158000,313472,31347,153000,303552,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250523,2,00199955,00135722,,25206140,ＢＸルーテス 伊丹,00232770,BXルーテス伊丹,00000137,新木,2,大阪本店,,135722,売上,20250523,2,029,日本ロジコム(下浦),配達,末日,10,0,商品,C125043155,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,219.00 ×  2,200.00",34.20,58,2,3968,ｔ単価,153000,607104,60710,139939.52,555280,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250523,2,00199955,00135722,,25206140,ＢＸルーテス 伊丹,00232770,BXルーテス伊丹,00000137,新木,2,大阪本店,,135722,売上,20250523,2,029,日本ロジコム(下浦),配達,末日,10,0,商品,C125043156,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,219.00 ×  2,200.00",34.20,28,1,958,ｔ単価,153000,146574,14657,139939.46,134062,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250523,2,00199956,00135723,,25206140,ＢＸルーテス 伊丹,00232770,BXルーテス伊丹,00000137,新木,2,大阪本店,,135723,売上,20250523,2,030,日本ロジコム(梶原),配達,末日,10,0,商品,C125040392,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,219.00 ×  2,438.00",37.90,52,2,3942,ｔ単価,153000,603126,60313,143000,563706,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250523,2,00199956,00135723,,25206140,ＢＸルーテス 伊丹,00232770,BXルーテス伊丹,00000137,新木,2,大阪本店,,135723,売上,20250523,2,030,日本ロジコム(梶原),配達,末日,10,0,商品,C125040394,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,219.00 ×  2,700.00",41.90,32,1,1341,ｔ単価,153000,205173,20517,143000,191763,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250523,2,00199956,00135723,,25206140,ＢＸルーテス 伊丹,00232770,BXルーテス伊丹,00000137,新木,2,大阪本店,,135723,売上,20250523,2,030,日本ロジコム(梶原),配達,末日,10,0,商品,C125051155,2C2600,SGHC-SZCX-F12,,," 1.600 ×  1,219.00 ×  2,700.00",41.90,24,1,1006,ｔ単価,150000,150900,15090,139460.24,140297,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250523,2,00199974,00135628,,25180310,原田工業,00260500,丸全倉庫,00000230,竹原,2,大阪本店,,135628,売上,20250523,2,006,新潟運輸,配達,末日,10,0,商品,L125051604,2L1000,SPTE 2.8/2.8 T-2.5,,," 0.200 ×     40.00 ×  C",98,0,1,98,ｔ単価,420000,41160,4116,334163.27,32748,00000205,南港Ｃ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250523,2,00199993,00135698,,25428040,扶桑金属工業,00254370,扶桑金属/大阪工場,00000031,的場,2,大阪本店,,135698,売上,20250523,2,,,配達,20日,10,0,商品,C125032834,2C2400,SPCC-SD,,," 0.900 ×    684.00 ×  1,818.00",8.79,200,2,3516,ｔ単価,130000,457080,45708,101633.67,357344,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250523,2,00199993,00135698,,25428040,扶桑金属工業,00254370,扶桑金属/大阪工場,00000031,的場,2,大阪本店,,135698,売上,20250523,2,,,配達,20日,10,0,商品,C125030581,2C2400,SPCC-SD,,," 0.600 ×    705.00 ×  1,809.00",6.01,300,2,3606,ｔ単価,130000,468780,46878,95065.59,342807,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250523,2,00200018,00135752,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000252,吉岡,2,大阪本店,,135752,売上,20250523,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125051077,2L1000,ＥＣ," T-2.5",," 0.200 ×    120.00 ×  C",312,0,4,1248,ｔ単価,326000,406848,40685,233186.70,291017,00000205,南港Ｃ倉庫,,,,2253,畠中秋輝
2,営業２部,20250523,2,00200018,00135752,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000252,吉岡,2,大阪本店,,135752,売上,20250523,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125051824,2L1000,ＥＣ,2.8/2.8 T-1 S1,," 0.300 ×     82.00 ×  C",195,0,10,1950,ｔ単価,302000,588900,58890,225633.59,439986,00000205,南港Ｃ倉庫,,,,2253,畠中秋輝
2,営業２部,20250523,2,00200052,,00013064,22360220,島商会,00222600,島商会,00000230,竹原,2,大阪本店,,,売上,20250523,2,,,配達,末日,10,0,商品,2FW01938023A0,2FW01938023A0,ﾎﾜｲﾄ,,,"       ×    380.00 ×     23.00",0,100000,1,1300,本数単価,5.80,580000,58000,4.32,432000,00000202,東大阪Ｂ,,,,2158,安藤美佳
2,営業２部,20250523,2,00200053,,00013053,29999502,東京支店ｶﾚﾝﾀﾞｰ,00220950,三幸  埼玉工場,00000230,竹原,2,大阪本店,,,売上,20250523,2,,,配達,20日,10,0,商品,2FZ11951530T0,2FZ11951530T0,ｸﾞﾘｰﾝ,,," 0.190 ×    515.00 ×     30.00",0.0230,5000,1,115,本数単価,9.44,47200,0,8.30,41500,00000202,東大阪Ｂ,,,,2158,安藤美佳
2,営業２部,20250523,2,00200053,,00013053,29999502,東京支店ｶﾚﾝﾀﾞｰ,00220950,三幸  埼玉工場,00000230,竹原,2,大阪本店,,,売上,20250523,2,,,配達,20日,10,0,商品,2FW01950425A0,2FW01950425A0,ﾎﾜｲﾄ,,," 0.190 ×    504.00 ×     25.00",0.0190,6000,1,114,本数単価,8.71,52260,0,6.95,41700,00000202,東大阪Ｂ,,,,2158,安藤美佳
2,営業２部,20250523,2,00200053,,00013053,29999502,東京支店ｶﾚﾝﾀﾞｰ,00220950,三幸  埼玉工場,00000230,竹原,2,大阪本店,,,売上,20250523,2,,,配達,20日,10,0,商品,2FZ11935223A0,2FZ11935223A0,ｸﾞﾘｰﾝ,,," 0.190 ×    352.00 ×     23.00",0.0120,8000,1,96,本数単価,6.32,50560,0,3.60,28800,00000202,東大阪Ｂ,,,,2158,安藤美佳
2,営業２部,20250523,2,00200053,,00013053,29999502,東京支店ｶﾚﾝﾀﾞｰ,00220950,三幸  埼玉工場,00000230,竹原,2,大阪本店,,,売上,20250523,2,,,配達,20日,10,0,商品,2FW01935023A0,2FW01935023A0,ﾎﾜｲﾄ,,," 0.190 ×    350.00 ×     23.00",0.0120,6000,1,72,本数単価,5.78,34680,0,4.15,24900,00000202,東大阪Ｂ,,,,2158,安藤美佳
2,営業２部,20250523,3,00325200,00024292,,20238041,伊藤忠丸紅２課（川村,00354250,不二工業,00000031,的場,2,大阪本店,,,委託出荷,20250523,2,,,配達,20日,10,0,商品,L325041977,2L2400,SPC440,"  178/9",," 1.200 ×    176.00 ×  C",560,0,3,1680,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
